id,student,task,solved,start,end,time_spent
600,4853,10,True,2017-11-26T18:47:44.307220Z,2017-11-26T18:47:55.130715Z,10
549,4846,46,True,2017-11-26T16:23:27.105149Z,2017-11-26T16:24:24.397850Z,57
544,4846,11,True,2017-11-26T16:15:14.581676Z,2017-11-26T16:16:48.641450Z,94
571,4848,12,True,2017-11-26T17:38:02.250269Z,2017-11-26T17:38:44.936980Z,42
565,4848,23,True,2017-11-26T17:18:25.655786Z,2017-11-26T17:25:39.636238Z,433
604,4853,48,False,2017-11-26T18:50:59.822982Z,2017-11-26T18:51:45.697806Z,45
562,4846,27,False,2017-11-26T16:48:00.348775Z,2017-11-26T16:48:56.029455Z,55
596,4853,44,True,2017-11-26T18:46:26.743563Z,2017-11-26T18:46:36.218051Z,9
523,4844,18,True,2017-11-26T14:08:07.022305Z,2017-11-26T14:16:42.771238Z,515
605,4858,51,True,2017-11-26T18:57:12.081950Z,2017-11-26T18:57:21.857644Z,9
618,5084,31,False,2017-11-27T13:10:54.387693Z,2017-11-27T13:11:27.213538Z,32
518,4844,57,True,2017-11-26T13:52:52.421883Z,2017-11-26T13:56:04.809695Z,192
545,4846,13,True,2017-11-26T16:16:53.078040Z,2017-11-26T16:18:18.808746Z,85
522,4844,3,True,2017-11-26T14:07:47.428447Z,2017-11-26T14:17:14.770972Z,567
537,4846,6,True,2017-11-26T16:01:56.355380Z,2017-11-26T16:10:23.323452Z,506
554,4846,17,True,2017-11-26T16:33:03.291758Z,2017-11-26T16:34:44.970930Z,101
587,4853,17,True,2017-11-26T18:38:44.005712Z,2017-11-26T18:39:44.179831Z,60
524,4844,41,True,2017-11-26T14:17:17.570155Z,2017-11-26T14:17:52.461177Z,34
538,4846,10,True,2017-11-26T16:10:29.516198Z,2017-11-26T16:10:42.410456Z,12
550,4846,57,False,2017-11-26T16:24:29.043745Z,2017-11-26T16:26:31.666060Z,122
558,4846,32,False,2017-11-26T16:39:30.763469Z,2017-11-26T16:43:24.103474Z,233
559,4846,37,False,2017-11-26T16:43:36.964157Z,2017-11-26T16:43:36.964179Z,0
539,4846,8,True,2017-11-26T16:10:46.169011Z,2017-11-26T16:11:19.052729Z,32
592,4853,47,True,2017-11-26T18:42:55.759437Z,2017-11-26T18:44:39.845617Z,104
575,4848,13,True,2017-11-26T17:56:17.600011Z,2017-11-26T17:59:31.452348Z,193
598,4853,49,True,2017-11-26T18:46:38.697122Z,2017-11-26T18:46:47.316231Z,8
588,4853,53,True,2017-11-26T18:39:46.406468Z,2017-11-26T18:40:12.372357Z,25
580,4853,8,True,2017-11-26T18:32:58.237655Z,2017-11-26T18:33:48.256094Z,50
540,4846,12,True,2017-11-26T16:11:22.910897Z,2017-11-26T16:11:53.277889Z,30
619,5094,26,False,2017-11-27T13:50:58.753545Z,2017-11-27T13:50:58.753570Z,0
590,4853,52,True,2017-11-26T18:40:48.032544Z,2017-11-26T18:42:19.611775Z,91
555,4846,38,False,2017-11-26T16:34:51.678893Z,2017-11-26T16:37:16.272436Z,144
572,4848,21,True,2017-11-26T17:38:54.960798Z,2017-11-26T17:42:10.864656Z,195
581,4853,12,True,2017-11-26T18:33:50.324511Z,2017-11-26T18:34:05.255189Z,14
602,4853,13,True,2017-11-26T18:48:48.321483Z,2017-11-26T18:49:40.444839Z,52
560,4846,50,True,2017-11-26T16:44:06.899492Z,2017-11-26T16:45:39.405517Z,92
566,4848,6,True,2017-11-26T17:25:43.202138Z,2017-11-26T17:28:45.099350Z,181
610,5017,14,True,2017-11-27T07:46:27.894116Z,2017-11-27T07:48:41.070591Z,133
548,4846,52,False,2017-11-26T16:21:47.060056Z,2017-11-26T16:57:17.474343Z,2130
573,4848,11,True,2017-11-26T17:42:13.838174Z,2017-11-26T17:42:59.243423Z,45
589,4853,41,True,2017-11-26T18:40:14.567503Z,2017-11-26T18:40:44.685311Z,30
567,4848,14,True,2017-11-26T17:28:50.186020Z,2017-11-26T17:29:44.507427Z,54
584,4853,23,True,2017-11-26T18:34:50.168810Z,2017-11-26T18:37:22.097048Z,151
569,4848,46,True,2017-11-26T17:30:15.864521Z,2017-11-26T17:37:00.014848Z,404
576,4848,50,True,2017-11-26T17:59:36.313012Z,2017-11-26T18:04:29.963716Z,293
617,5084,8,False,2017-11-27T13:09:13.625930Z,2017-11-27T13:10:41.509560Z,87
582,4853,31,True,2017-11-26T18:34:07.168285Z,2017-11-26T18:34:30.407482Z,23
615,5084,25,True,2017-11-27T13:08:10.289433Z,2017-11-27T13:08:50.135652Z,39
607,4844,59,False,2017-11-26T19:24:56.279652Z,2017-11-26T19:30:59.052124Z,362
591,4853,56,True,2017-11-26T18:42:21.989519Z,2017-11-26T18:42:53.182889Z,31
585,4853,21,True,2017-11-26T18:37:24.859065Z,2017-11-26T18:38:14.539310Z,49
601,4853,19,True,2017-11-26T18:47:58.193447Z,2017-11-26T18:48:44.564569Z,46
593,4853,58,True,2017-11-26T18:44:56.407702Z,2017-11-26T18:45:53.126072Z,56
599,4853,6,True,2017-11-26T18:46:50.179557Z,2017-11-26T18:47:40.975578Z,50
594,4853,2,True,2017-11-26T18:45:57.054256Z,2017-11-26T18:46:11.493344Z,14
608,5017,31,True,2017-11-27T07:45:19.591188Z,2017-11-27T07:46:03.068858Z,43
603,4853,59,True,2017-11-26T18:49:48.251695Z,2017-11-26T18:50:52.134751Z,63
606,4858,23,False,2017-11-26T18:57:27.264231Z,2017-11-26T18:59:42.934364Z,135
609,5017,49,True,2017-11-27T07:46:06.528043Z,2017-11-27T07:46:23.319536Z,16
597,4858,26,True,2017-11-26T18:46:35.820416Z,2017-11-26T18:57:02.327594Z,626
613,5017,6,True,2017-11-27T07:49:42.465252Z,2017-11-27T07:52:05.612205Z,143
611,5017,8,True,2017-11-27T07:48:44.816618Z,2017-11-27T07:49:19.955977Z,35
612,5017,26,True,2017-11-27T07:49:22.961222Z,2017-11-27T07:49:40.144567Z,17
616,5084,51,True,2017-11-27T13:09:01.963112Z,2017-11-27T13:09:09.658420Z,7
614,5017,21,False,2017-11-27T07:52:10.427519Z,2017-11-27T08:02:34.584379Z,624
620,5096,49,True,2017-11-27T13:58:36.490749Z,2017-11-27T14:00:13.363098Z,96
622,5096,12,False,2017-11-27T14:00:33.062754Z,2017-11-27T14:00:42.284530Z,9
621,5096,44,True,2017-11-27T14:00:17.020684Z,2017-11-27T14:00:28.249885Z,11
625,2481,4,False,2017-11-27T16:00:05.440812Z,2017-11-27T16:00:05.440826Z,0
624,2200,25,False,2017-11-27T15:15:54.373068Z,2017-11-27T15:16:12.415648Z,18
626,2481,17,False,2017-11-27T16:00:51.724390Z,2017-11-27T16:01:35.505895Z,43
627,5116,49,True,2017-11-27T16:04:51.987461Z,2017-11-27T16:06:47.078644Z,115
628,5116,25,True,2017-11-27T16:05:34.744126Z,2017-11-27T16:05:54.875075Z,20
629,5116,8,True,2017-11-27T16:06:52.409394Z,2017-11-27T16:07:21.921566Z,29
630,5116,10,True,2017-11-27T16:07:23.896946Z,2017-11-27T16:07:34.978449Z,11
623,5116,44,True,2017-11-27T15:12:54.375061Z,2017-11-27T16:08:10.969437Z,3316
631,5116,2,True,2017-11-27T16:07:36.881697Z,2017-11-27T16:07:54.849902Z,17
632,5116,46,False,2017-11-27T16:08:14.331654Z,2017-11-27T16:09:51.464856Z,97
633,5130,44,True,2017-11-27T16:13:06.602609Z,2017-11-27T16:21:37.800825Z,511
634,5130,31,False,2017-11-27T16:21:44.269391Z,2017-11-27T16:25:52.167094Z,247
635,5130,14,True,2017-11-27T16:26:26.766128Z,2017-11-27T16:27:25.879529Z,59
676,5374,2,True,2017-11-28T10:55:42.350278Z,2017-11-28T11:00:44.568434Z,302
647,5130,40,False,2017-11-27T16:44:09.908500Z,2017-11-27T16:44:29.094251Z,19
648,5130,33,False,2017-11-27T16:44:40.478404Z,2017-11-27T16:44:40.478429Z,0
704,5379,51,True,2017-11-28T11:04:29.034487Z,2017-11-28T11:05:37.977677Z,68
705,5372,19,True,2017-11-28T11:04:29.637167Z,2017-11-28T11:06:17.113514Z,107
691,5372,10,True,2017-11-28T11:00:32.735380Z,2017-11-28T11:00:48.298910Z,15
649,5130,43,False,2017-11-27T16:45:03.702714Z,2017-11-27T16:45:27.992547Z,24
650,5130,54,False,2017-11-27T16:45:50.389996Z,2017-11-27T16:45:50.390011Z,0
651,5130,45,False,2017-11-27T16:46:08.800626Z,2017-11-27T16:46:08.800654Z,0
652,5168,25,False,2017-11-27T19:18:14.562086Z,2017-11-27T19:18:14.562111Z,0
678,4020,14,True,2017-11-28T10:57:22.649200Z,2017-11-28T10:57:43.712055Z,21
669,3709,8,False,2017-11-28T07:49:15.893870Z,2017-11-28T07:50:17.960478Z,62
653,5172,26,True,2017-11-27T19:35:50.248046Z,2017-11-27T19:45:46.682730Z,596
636,5130,6,False,2017-11-27T16:27:32.797560Z,2017-11-27T16:29:51.395353Z,138
654,5172,44,True,2017-11-27T19:45:52.298122Z,2017-11-27T19:46:07.689907Z,15
637,5130,12,True,2017-11-27T16:30:00.200432Z,2017-11-27T16:30:46.607379Z,46
681,4020,53,False,2017-11-28T10:57:47.845888Z,2017-11-28T10:57:47.845913Z,0
709,5370,44,True,2017-11-28T11:06:04.820428Z,2017-11-28T11:06:18.269667Z,13
673,5372,31,True,2017-11-28T10:54:56.087023Z,2017-11-28T10:57:52.228588Z,176
680,5370,26,True,2017-11-28T10:57:28.869549Z,2017-11-28T10:57:52.814515Z,23
670,3709,14,False,2017-11-28T07:50:38.213812Z,2017-11-28T07:52:03.732833Z,85
671,3709,46,False,2017-11-28T07:52:39.346492Z,2017-11-28T07:52:39.346505Z,0
684,5371,51,False,2017-11-28T10:58:00.536476Z,2017-11-28T11:02:29.172854Z,268
697,5373,10,True,2017-11-28T11:02:14.803577Z,2017-11-28T11:02:29.718497Z,14
692,5374,25,True,2017-11-28T11:00:48.321610Z,2017-11-28T11:01:00.656520Z,12
638,5130,18,False,2017-11-27T16:31:04.398689Z,2017-11-27T16:33:30.422955Z,146
683,5370,2,True,2017-11-28T10:57:58.815645Z,2017-11-28T10:58:14.347946Z,15
672,3709,18,False,2017-11-28T07:52:51.873128Z,2017-11-28T07:55:10.354347Z,138
703,5378,31,True,2017-11-28T11:04:20.029818Z,2017-11-28T11:06:20.907444Z,120
655,5172,6,False,2017-11-27T19:46:11.665036Z,2017-11-27T19:48:12.644276Z,120
656,5218,49,False,2017-11-27T23:53:27.063817Z,2017-11-27T23:54:49.745730Z,82
657,5218,31,False,2017-11-27T23:55:03.602393Z,2017-11-27T23:55:03.602468Z,0
639,5130,11,False,2017-11-27T16:33:55.044732Z,2017-11-27T16:34:54.898707Z,59
658,5218,33,False,2017-11-27T23:55:31.329866Z,2017-11-27T23:55:31.329882Z,0
685,5370,51,True,2017-11-28T10:58:17.061354Z,2017-11-28T10:58:24.856544Z,7
731,5377,49,False,2017-11-28T11:09:48.819594Z,2017-11-28T11:09:48.819624Z,0
640,5130,21,False,2017-11-27T16:35:03.946885Z,2017-11-27T16:35:51.367808Z,47
641,5130,46,False,2017-11-27T16:36:12.674752Z,2017-11-27T16:36:12.674781Z,0
700,5373,12,True,2017-11-28T11:03:15.279586Z,2017-11-28T11:03:37.354050Z,22
708,5374,51,True,2017-11-28T11:05:58.871613Z,2017-11-28T11:06:21.346078Z,22
679,5374,49,True,2017-11-28T10:57:26.572684Z,2017-11-28T10:59:45.568324Z,138
693,5372,26,True,2017-11-28T11:00:50.968330Z,2017-11-28T11:01:12.301267Z,21
659,5218,26,False,2017-11-27T23:55:49.096339Z,2017-11-27T23:57:11.503427Z,82
642,5130,57,False,2017-11-27T16:36:41.813003Z,2017-11-27T16:38:07.523458Z,85
686,5372,44,True,2017-11-28T10:58:22.166808Z,2017-11-28T10:58:36.417222Z,14
661,3709,25,True,2017-11-28T07:24:01.215126Z,2017-11-28T07:24:34.831550Z,33
682,5373,26,False,2017-11-28T10:57:53.968550Z,2017-11-28T10:59:49.990664Z,116
729,5385,44,False,2017-11-28T11:09:24.092005Z,2017-11-28T11:10:59.351072Z,95
712,5374,23,False,2017-11-28T11:06:24.100278Z,2017-11-28T11:06:24.100296Z,0
662,3709,37,False,2017-11-28T07:24:54.192705Z,2017-11-28T07:26:49.918356Z,115
643,5130,17,False,2017-11-27T16:38:34.121881Z,2017-11-27T16:40:19.192511Z,105
644,5130,47,False,2017-11-27T16:40:43.740316Z,2017-11-27T16:40:43.740334Z,0
713,5378,2,True,2017-11-28T11:06:27.352752Z,2017-11-28T11:07:01.404320Z,34
663,3709,51,True,2017-11-28T07:28:19.500668Z,2017-11-28T07:28:31.935043Z,12
664,3709,32,False,2017-11-28T07:28:35.582899Z,2017-11-28T07:28:35.582922Z,0
695,5372,51,True,2017-11-28T11:01:14.136900Z,2017-11-28T11:01:21.855554Z,7
706,5377,44,True,2017-11-28T11:05:37.615805Z,2017-11-28T11:05:52.100311Z,14
689,5373,51,True,2017-11-28T10:59:58.117453Z,2017-11-28T11:00:06.921930Z,8
665,3709,12,True,2017-11-28T07:45:26.824294Z,2017-11-28T07:46:08.496707Z,41
666,3709,47,False,2017-11-28T07:46:18.046533Z,2017-11-28T07:46:18.046542Z,0
667,3709,11,False,2017-11-28T07:46:49.091745Z,2017-11-28T07:47:13.520193Z,24
668,3709,58,False,2017-11-28T07:47:38.571471Z,2017-11-28T07:47:38.571488Z,0
645,5130,5,False,2017-11-27T16:41:00.190596Z,2017-11-27T16:42:38.584141Z,98
646,5130,15,False,2017-11-27T16:43:05.390806Z,2017-11-27T16:43:48.676710Z,43
728,5383,8,True,2017-11-28T11:09:13.156201Z,2017-11-28T11:10:25.649858Z,72
707,5379,49,True,2017-11-28T11:05:41.661512Z,2017-11-28T11:06:31.744461Z,50
660,3709,2,True,2017-11-28T07:22:46.609863Z,2017-11-28T07:48:44.530990Z,1557
742,5377,33,False,2017-11-28T11:11:25.393326Z,2017-11-28T11:13:34.032566Z,128
677,4020,13,False,2017-11-28T10:57:10.368574Z,2017-11-28T10:57:10.368583Z,0
674,5373,25,True,2017-11-28T10:55:22.629274Z,2017-11-28T11:01:52.578647Z,389
698,5373,44,True,2017-11-28T11:02:32.069188Z,2017-11-28T11:02:55.838774Z,23
702,5373,19,True,2017-11-28T11:03:41.835859Z,2017-11-28T11:10:46.091030Z,424
675,5370,31,True,2017-11-28T10:55:24.937165Z,2017-11-28T10:57:24.569550Z,119
726,5370,25,True,2017-11-28T11:08:55.078358Z,2017-11-28T11:09:04.918550Z,9
688,5372,8,True,2017-11-28T10:58:40.920060Z,2017-11-28T11:00:26.490894Z,105
730,5370,14,True,2017-11-28T11:09:27.064412Z,2017-11-28T11:09:51.939709Z,24
727,5370,49,True,2017-11-28T11:09:11.946875Z,2017-11-28T11:09:23.136691Z,11
711,5370,19,False,2017-11-28T11:06:21.666419Z,2017-11-28T11:08:38.132938Z,136
734,5377,53,True,2017-11-28T11:09:58.692145Z,2017-11-28T11:11:11.313267Z,72
690,5373,2,True,2017-11-28T11:00:11.223663Z,2017-11-28T11:02:12.969121Z,121
687,5370,23,False,2017-11-28T10:58:27.000552Z,2017-11-28T11:05:17.219526Z,410
699,5373,49,True,2017-11-28T11:02:57.632645Z,2017-11-28T11:03:13.304142Z,15
724,5383,44,True,2017-11-28T11:08:48.153604Z,2017-11-28T11:09:07.843350Z,19
701,5377,31,True,2017-11-28T11:03:20.605421Z,2017-11-28T11:05:19.554972Z,118
723,5385,26,False,2017-11-28T11:08:34.759617Z,2017-11-28T11:09:09.076845Z,34
694,5374,6,False,2017-11-28T11:01:03.847384Z,2017-11-28T11:05:20.614746Z,256
696,5372,11,True,2017-11-28T11:01:25.481589Z,2017-11-28T11:04:25.547688Z,180
746,5369,44,True,2017-11-28T11:12:20.311808Z,2017-11-28T11:12:36.544315Z,16
715,5379,44,True,2017-11-28T11:06:37.131252Z,2017-11-28T11:06:48.451400Z,11
721,5383,2,True,2017-11-28T11:07:44.652218Z,2017-11-28T11:08:41.286366Z,56
710,5372,13,True,2017-11-28T11:06:19.320165Z,2017-11-28T11:09:37.198335Z,197
718,5381,49,True,2017-11-28T11:07:12.597537Z,2017-11-28T11:07:58.187765Z,45
722,5381,44,True,2017-11-28T11:08:03.694034Z,2017-11-28T11:08:45.232787Z,41
737,5369,49,True,2017-11-28T11:10:50.811495Z,2017-11-28T11:11:41.810945Z,50
717,5378,8,True,2017-11-28T11:07:07.011829Z,2017-11-28T11:07:35.853602Z,28
732,5369,26,True,2017-11-28T11:09:52.795380Z,2017-11-28T11:10:38.413244Z,45
733,5370,11,True,2017-11-28T11:09:55.562439Z,2017-11-28T11:10:55.748257Z,60
716,5379,23,False,2017-11-28T11:06:52.233959Z,2017-11-28T11:13:16.299859Z,384
714,5377,14,False,2017-11-28T11:06:30.773359Z,2017-11-28T11:09:44.447176Z,193
738,5373,1,False,2017-11-28T11:10:53.250368Z,2017-11-28T11:12:52.024373Z,118
743,5369,10,True,2017-11-28T11:11:47.058866Z,2017-11-28T11:12:17.656901Z,30
736,5383,10,True,2017-11-28T11:10:28.975566Z,2017-11-28T11:10:51.884594Z,22
749,5388,2,True,2017-11-28T11:12:52.018774Z,2017-11-28T11:13:35.493636Z,43
745,5370,57,False,2017-11-28T11:12:12.739129Z,2017-11-28T11:14:16.916081Z,124
739,5370,1,True,2017-11-28T11:10:58.060305Z,2017-11-28T11:12:10.358305Z,72
740,5383,14,True,2017-11-28T11:10:58.350948Z,2017-11-28T11:13:19.396135Z,141
719,5374,19,False,2017-11-28T11:07:36.857756Z,2017-11-28T11:12:22.234167Z,285
747,5371,31,True,2017-11-28T11:12:36.420470Z,2017-11-28T11:13:58.298496Z,81
741,5371,49,True,2017-11-28T11:11:24.806017Z,2017-11-28T11:12:32.229058Z,67
748,5369,8,True,2017-11-28T11:12:39.262091Z,2017-11-28T11:13:51.752137Z,72
755,5388,49,True,2017-11-28T11:14:04.845741Z,2017-11-28T11:14:54.625626Z,49
751,5383,18,False,2017-11-28T11:13:47.420112Z,2017-11-28T11:14:20.837515Z,33
744,5386,2,True,2017-11-28T11:11:52.734027Z,2017-11-28T11:13:57.011927Z,124
735,5372,38,False,2017-11-28T11:10:05.290697Z,2017-11-28T11:14:16.225220Z,250
750,5373,6,False,2017-11-28T11:13:42.908299Z,2017-11-28T11:14:19.325954Z,36
753,5371,10,True,2017-11-28T11:14:02.890367Z,2017-11-28T11:14:24.635696Z,21
752,5369,23,False,2017-11-28T11:13:54.769494Z,2017-11-28T11:14:40.774038Z,46
754,5386,31,True,2017-11-28T11:14:02.896328Z,2017-11-28T11:14:32.679324Z,29
720,5378,19,False,2017-11-28T11:07:38.804740Z,2017-11-28T11:14:50.734870Z,431
756,5371,26,True,2017-11-28T11:14:26.941156Z,2017-11-28T11:14:46.665164Z,19
757,5371,14,True,2017-11-28T11:14:49.605247Z,2017-11-28T11:15:02.721771Z,13
759,5371,8,False,2017-11-28T11:15:14.266576Z,2017-11-28T11:15:14.266606Z,0
725,5381,23,True,2017-11-28T11:08:51.877054Z,2017-11-28T11:27:36.221540Z,1124
758,5388,12,False,2017-11-28T11:15:11.829336Z,2017-11-28T11:15:23.468109Z,11
760,5381,14,True,2017-11-28T11:27:39.368908Z,2017-11-28T11:28:17.096459Z,37
761,5381,10,True,2017-11-28T11:28:19.435801Z,2017-11-28T11:28:31.734116Z,12
762,5381,11,True,2017-11-28T11:28:37.361406Z,2017-11-28T11:29:49.575567Z,72
817,6396,44,False,2017-12-01T16:05:40.224522Z,2017-12-01T16:07:38.450158Z,118
783,5493,18,True,2017-11-28T18:37:44.957157Z,2017-11-28T18:39:45.480651Z,120
763,5381,46,True,2017-11-28T11:29:55.246691Z,2017-11-28T11:30:42.509625Z,47
773,5457,49,True,2017-11-28T15:46:57.088631Z,2017-11-28T15:47:32.253578Z,35
818,6396,31,False,2017-12-01T16:07:50.761090Z,2017-12-01T16:08:24.514139Z,33
819,6012,44,False,2017-12-02T13:41:44.630794Z,2017-12-02T13:41:44.630812Z,0
820,6711,2,False,2017-12-02T17:09:57.677549Z,2017-12-02T17:09:57.677576Z,0
764,5381,8,True,2017-11-28T11:30:44.957611Z,2017-11-28T11:31:09.240110Z,24
821,6716,6,False,2017-12-02T17:28:53.949008Z,2017-12-02T17:28:53.949027Z,0
822,6012,44,False,2017-12-02T19:33:23.025991Z,2017-12-02T19:33:23.025999Z,0
794,5707,44,True,2017-11-29T10:57:07.537362Z,2017-11-29T10:58:31.200234Z,83
784,5493,57,True,2017-11-28T18:39:49.425662Z,2017-11-28T18:41:52.669283Z,123
774,5457,33,False,2017-11-28T15:47:41.107668Z,2017-11-28T15:49:55.998409Z,134
775,5493,61,False,2017-11-28T18:24:17.967176Z,2017-11-28T18:24:17.967193Z,0
795,5835,26,False,2017-11-29T20:16:00.270758Z,2017-11-29T20:16:27.121705Z,26
796,5980,19,False,2017-11-30T07:53:59.780742Z,2017-11-30T07:53:59.780774Z,0
845,7540,31,True,2017-12-05T09:21:58.662206Z,2017-12-05T09:22:21.697492Z,23
797,6012,21,True,2017-11-30T10:26:20.914496Z,2017-11-30T10:27:15.270112Z,54
765,5381,19,True,2017-11-28T11:31:15.058545Z,2017-11-28T11:33:23.753960Z,128
776,5493,26,True,2017-11-28T18:27:13.580477Z,2017-11-28T18:28:12.320978Z,58
777,5493,49,False,2017-11-28T18:28:23.986454Z,2017-11-28T18:28:23.986475Z,0
839,7018,25,False,2017-12-03T16:50:54.129085Z,2017-12-03T16:51:23.618071Z,29
778,5493,51,True,2017-11-28T18:28:38.469962Z,2017-11-28T18:28:49.218425Z,10
840,6012,44,False,2017-12-03T17:23:04.127044Z,2017-12-03T17:23:04.127058Z,0
841,6012,44,False,2017-12-04T10:06:12.941931Z,2017-12-04T10:06:12.941949Z,0
865,7578,51,True,2017-12-05T12:05:21.598431Z,2017-12-05T12:05:27.715112Z,6
824,6750,26,True,2017-12-02T20:08:52.129611Z,2017-12-02T20:10:37.026524Z,104
825,6750,15,False,2017-12-02T20:11:02.850792Z,2017-12-02T20:11:02.850814Z,0
785,5493,46,True,2017-11-28T18:41:55.691027Z,2017-11-28T18:46:33.248994Z,277
856,3979,10,True,2017-12-05T09:53:45.267271Z,2017-12-05T09:53:55.127440Z,9
846,7540,49,True,2017-12-05T09:22:24.245649Z,2017-12-05T09:22:41.467055Z,17
842,7243,51,False,2017-12-04T10:06:57.298884Z,2017-12-04T10:09:22.654624Z,145
826,6750,36,False,2017-12-02T20:11:40.137000Z,2017-12-02T20:12:43.252600Z,63
798,6012,32,True,2017-11-30T10:27:27.436659Z,2017-11-30T10:30:05.758289Z,158
786,5493,8,True,2017-11-28T18:46:38.237423Z,2017-11-28T18:47:20.109208Z,41
799,6012,60,False,2017-11-30T10:30:22.803987Z,2017-11-30T10:30:22.804016Z,0
800,6012,8,False,2017-11-30T10:30:58.473242Z,2017-11-30T10:30:58.473260Z,0
802,6012,59,False,2017-11-30T10:31:06.533576Z,2017-11-30T10:31:06.533605Z,0
787,5493,3,True,2017-11-28T18:47:23.638056Z,2017-11-28T18:48:47.611400Z,83
803,6012,48,False,2017-11-30T10:31:12.202987Z,2017-11-30T10:31:12.203014Z,0
804,6012,29,False,2017-11-30T10:31:19.732538Z,2017-11-30T10:31:19.732561Z,0
805,6012,3,False,2017-11-30T10:31:26.859791Z,2017-11-30T10:31:26.859820Z,0
788,5493,53,True,2017-11-28T18:48:51.810022Z,2017-11-28T18:49:50.791380Z,58
833,6750,21,False,2017-12-02T20:18:57.819394Z,2017-12-02T20:21:08.797040Z,130
801,6012,26,True,2017-11-30T10:31:01.581637Z,2017-11-30T10:31:47.503543Z,45
828,6750,51,True,2017-12-02T20:13:30.031314Z,2017-12-02T20:14:06.269945Z,36
789,5493,56,True,2017-11-28T18:50:14.691875Z,2017-11-28T18:51:27.108581Z,72
806,6012,25,True,2017-11-30T10:31:52.703612Z,2017-11-30T10:32:02.469812Z,9
766,5381,41,True,2017-11-28T11:33:26.728654Z,2017-11-28T11:39:51.434651Z,384
767,5381,17,False,2017-11-28T11:39:55.612041Z,2017-11-28T11:39:55.612056Z,0
779,5493,6,True,2017-11-28T18:28:58.372197Z,2017-11-28T18:34:19.793222Z,321
807,6012,44,True,2017-11-30T10:32:07.763448Z,2017-11-30T10:32:18.847602Z,11
768,5374,14,True,2017-11-28T12:04:31.678261Z,2017-11-28T12:05:05.873844Z,34
769,5427,44,False,2017-11-28T14:25:24.737425Z,2017-11-28T14:25:24.737454Z,0
875,7640,6,True,2017-12-05T16:42:37.564187Z,2017-12-05T16:44:33.569412Z,116
780,5493,14,True,2017-11-28T18:34:24.913669Z,2017-11-28T18:35:11.628513Z,46
781,5493,25,False,2017-11-28T18:35:14.477151Z,2017-11-28T18:35:14.477180Z,0
860,3979,21,True,2017-12-05T09:54:34.782643Z,2017-12-05T09:55:44.667267Z,69
834,6750,11,True,2017-12-02T20:21:19.969314Z,2017-12-02T20:22:11.897805Z,51
770,5457,2,True,2017-11-28T15:43:56.269778Z,2017-11-28T15:45:19.805825Z,83
808,6094,25,False,2017-11-30T16:32:44.313863Z,2017-11-30T16:33:44.773927Z,60
771,5457,25,True,2017-11-28T15:45:24.933811Z,2017-11-28T15:45:37.369581Z,12
809,6094,31,False,2017-11-30T16:33:51.429606Z,2017-11-30T16:34:23.948392Z,32
823,6750,31,True,2017-12-02T20:07:43.573364Z,2017-12-02T20:15:10.712864Z,447
782,5493,19,True,2017-11-28T18:35:56.991882Z,2017-11-28T18:37:39.765193Z,102
790,5493,32,True,2017-11-28T18:51:40.156587Z,2017-11-28T18:56:19.708289Z,279
791,5493,38,False,2017-11-28T19:02:20.844384Z,2017-11-28T19:02:20.844399Z,0
772,5457,12,True,2017-11-28T15:45:44.657337Z,2017-11-28T15:46:48.101490Z,63
792,4844,59,False,2017-11-28T19:27:48.687158Z,2017-11-28T19:27:48.687167Z,0
849,7540,46,False,2017-12-05T09:26:49.870508Z,2017-12-05T09:29:08.174408Z,138
810,6094,8,False,2017-11-30T16:34:28.233338Z,2017-11-30T16:35:12.862703Z,44
850,3979,3,False,2017-12-05T09:52:03.800499Z,2017-12-05T09:52:03.800529Z,0
829,6750,25,True,2017-12-02T20:15:14.448991Z,2017-12-02T20:15:32.485024Z,18
811,6094,51,False,2017-11-30T16:35:22.176122Z,2017-11-30T16:35:43.739191Z,21
793,5707,51,True,2017-11-29T10:55:12.832391Z,2017-11-29T10:57:02.306069Z,109
812,6012,44,False,2017-11-30T18:44:10.005017Z,2017-11-30T18:44:10.005031Z,0
813,6124,51,False,2017-11-30T18:47:14.978600Z,2017-11-30T18:47:14.978628Z,0
814,6134,32,False,2017-11-30T19:33:51.255003Z,2017-11-30T19:33:51.255021Z,0
815,6134,15,False,2017-11-30T19:33:56.905013Z,2017-11-30T19:33:56.905031Z,0
830,6750,4,False,2017-12-02T20:15:54.894309Z,2017-12-02T20:15:54.894346Z,0
831,6750,61,False,2017-12-02T20:16:19.990141Z,2017-12-02T20:16:19.990172Z,0
835,6930,31,False,2017-12-03T10:09:12.177111Z,2017-12-03T10:11:22.088540Z,129
816,6392,25,False,2017-12-01T15:49:15.319868Z,2017-12-01T15:50:28.023940Z,72
832,6750,14,True,2017-12-02T20:16:36.453806Z,2017-12-02T20:17:04.187174Z,27
852,3974,56,True,2017-12-05T09:52:19.634428Z,2017-12-05T09:53:12.519684Z,52
861,3979,1,False,2017-12-05T09:55:49.187569Z,2017-12-05T09:55:49.187595Z,0
847,7540,14,True,2017-12-05T09:22:43.499817Z,2017-12-05T09:23:32.201181Z,48
836,6960,2,True,2017-12-03T12:31:42.897920Z,2017-12-03T12:32:55.100065Z,72
867,7578,6,True,2017-12-05T12:07:01.538071Z,2017-12-05T12:07:49.802766Z,48
