"task_session_id","student_id","task_id","solved","given_up","start","end"
3ff26a9c-f4cd-41b9-8745-c7b8caa8e933,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"turning-left-and-right",True,False,"2017-06-29 05:44:18.530516","2017-06-29 05:44:32.841807"
235f4c58-f2f7-4437-b4b8-6dd68c3a561b,72a6df5d-3c93-4cfa-aa7e-d51d16424578,"wormhole-demo",True,False,"2017-06-27 04:24:26.654687","2017-06-27 04:24:46.490088"
67609f51-9819-4e47-984f-48d6639e748c,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"beware-of-asteroid",True,False,"2017-06-29 01:46:14.920120","2017-06-29 01:51:49.586263"
e8be98c0-4a1b-4c72-b5ee-57d9e6c1e30b,54bcd6d5-d41a-49dd-a652-ccede550fe5e,"tunnel",True,False,"2017-06-27 04:22:09.963406","2017-06-27 04:23:37.123219"
06756737-f5db-448a-b55a-5b963d781d46,7699c44d-ce9a-4369-a437-c8077b932cd2,"turning-left-and-right",False,False,"2017-06-27 04:19:32.099721","2017-06-27 04:20:57.098763"
5ef8a697-f2e0-44c1-a16d-0fe7490db508,54bcd6d5-d41a-49dd-a652-ccede550fe5e,"turning-right-and-left",True,False,"2017-06-27 04:19:34.968576","2017-06-27 04:20:08.931877"
c2a26edc-7d63-43a3-bb60-d65db29217f7,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"turning-right-and-left",True,False,"2017-06-28 18:35:29.602589","2017-06-28 18:37:42.334706"
caef9558-f2a8-4ecf-9157-35b30c431b7e,93bab091-b058-4c5c-a809-b35e2955652c,"diamond-on-right",True,False,"2017-06-27 04:21:26.839352","2017-06-27 04:22:52.965564"
6ca0d9a0-0178-4b4d-97c3-b2aba5ff8e57,7699c44d-ce9a-4369-a437-c8077b932cd2,"diamond-on-right",False,False,"2017-06-27 04:21:08.835502","2017-06-27 04:21:43.968981"
3112b34f-802b-4224-9f39-e8723e5dc3ca,93bab091-b058-4c5c-a809-b35e2955652c,"turning-right",True,False,"2017-06-27 04:23:25.509800","2017-06-27 04:23:41.734676"
fb009c74-ec8c-4561-8139-2521086d9462,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"find-the-path",True,False,"2017-06-29 05:46:19.790897","2017-06-29 05:46:52.746882"
370ba119-bf45-46d0-bf40-e82f6a391e2e,72a6df5d-3c93-4cfa-aa7e-d51d16424578,"steal-the-nose",False,False,"2017-06-27 04:24:56.304348","2017-06-27 04:24:56.304348"
5570f204-7eb6-4334-9d20-8ed2aadbd862,1260cd0a-5022-467a-8fa8-b6884276acc9,"diamond-on-right",True,False,"2017-06-27 04:19:37.081475","2017-06-27 04:21:03.746507"
db353612-e977-4edc-9d9f-6b52a8c0738c,72a6df5d-3c93-4cfa-aa7e-d51d16424578,"diamond-on-right",True,False,"2017-06-27 04:21:54.804749","2017-06-27 04:22:59.546748"
6451af33-6a2d-40b3-87ac-d876fadb6d98,1260cd0a-5022-467a-8fa8-b6884276acc9,"2diamonds-2meteorids",False,False,"2017-06-27 04:24:24.693287","2017-06-27 04:24:56.942555"
74313cd0-f22f-4c2e-819d-185d1d2c2234,1260cd0a-5022-467a-8fa8-b6884276acc9,"dont-forget-shot",True,False,"2017-06-27 04:21:24.227185","2017-06-27 04:24:21.935800"
97b020ad-d071-4754-9be8-5f1d0b92a0a9,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"three-steps-forward",False,False,"2017-06-29 05:46:55.792722","2017-06-29 05:46:55.792722"
e9aecc72-f0b0-4b23-a0f4-299bea56625b,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"direction-change",True,False,"2017-06-29 01:58:43.283812","2017-06-29 05:37:50.751535"
fe0f59e2-e9dc-499b-9abc-5886669f6f64,93bab091-b058-4c5c-a809-b35e2955652c,"shooting",False,False,"2017-06-27 04:24:00.258376","2017-06-27 04:25:01.655462"
dc358e68-e4cf-43cf-b4f4-06ef0a24a0c4,54bcd6d5-d41a-49dd-a652-ccede550fe5e,"one-step-forward",True,False,"2017-06-27 04:24:10.439268","2017-06-27 04:24:22.557958"
17b93f62-5e6b-42ae-934c-2b9317e5ae61,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"2diamonds-2meteorids",True,False,"2017-06-28 18:38:40.734094","2017-06-28 18:47:34.683501"
75294f23-507d-46e4-9b81-5aacdf622604,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"diamond-on-right",True,False,"2017-06-28 18:37:54.195432","2017-06-28 18:38:23.160020"
8b2aaa24-b244-4e1c-a551-fd544a9d4143,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"wormhole-demo",True,False,"2017-06-29 01:51:51.840531","2017-06-29 01:52:18.777326"
ae4aa597-fdf7-4161-b487-89549279a589,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"one-step-forward",True,False,"2017-06-28 18:38:29.979298","2017-06-28 18:38:38.488190"
ff4dd332-e88d-4efa-bfe7-55725f8495a7,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"tunnel",True,False,"2017-06-29 01:43:27.507028","2017-06-29 01:44:47.771859"
a8164bf1-cb68-434c-aca7-58f558e19e68,54bcd6d5-d41a-49dd-a652-ccede550fe5e,"three-steps-forward",True,False,"2017-06-27 04:24:44.642601","2017-06-27 04:25:12.666506"
768f14e1-1f39-485b-bbbc-29225ade884f,20de42ec-dd04-401d-a61d-9231a04be4d2,"red-shooting",False,False,"2017-06-27 02:26:41.260140","2017-06-27 04:29:01.397892"
0ccd2a5f-17a3-4241-8645-6c28f1ebd4e2,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"shooting",True,False,"2017-06-29 05:43:06.083935","2017-06-29 05:44:12.399203"
b4a7484c-fc15-401f-b258-c099a7e315a9,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"stairs",True,False,"2017-06-29 01:53:03.116001","2017-06-29 01:58:40.294374"
f33b6032-2298-4cac-8b7e-d54999f1f963,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"shooting",True,False,"2017-06-28 18:47:39.089561","2017-06-28 18:48:08.701065"
8f8654a0-9ade-47a6-9e74-4a17fc6cde0a,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"ladder",True,False,"2017-06-29 01:44:51.789488","2017-06-29 01:46:11.767764"
e197b381-89a7-4650-8179-cda64613b500,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"ladder",True,False,"2017-06-29 05:45:36.852424","2017-06-29 05:46:14.505269"
a62855b4-da29-4b73-83b4-021b50b46a73,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"turning-left-and-right",True,False,"2017-06-29 05:37:55.985437","2017-06-29 05:38:26.410738"
f1ab82a0-3b11-4e87-9c48-1a6bdf5ad6e7,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"diamond-on-right",True,False,"2017-06-29 05:44:43.711299","2017-06-29 05:45:06.775755"
c2bafde8-bf6f-4981-8b83-487073374528,87ce4fdc-e640-47cb-9ff6-a6cd880fd164,"find-the-path",True,False,"2017-06-29 05:38:29.484067","2017-06-29 05:40:31.143551"
f7c73be7-fcda-4b87-9973-e5c18990dafc,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"tunnel",True,False,"2017-06-29 05:48:39.350567","2017-06-29 05:49:27.057372"
4183146d-391f-4000-b574-92456278d719,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"one-step-forward",True,False,"2017-06-29 05:48:03.101359","2017-06-29 05:48:16.212623"
9a7b9541-05ad-4c7d-9bc6-d1ae5a6d69c2,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"turning-right-and-left",True,False,"2017-06-29 05:48:18.985581","2017-06-29 05:48:35.316806"
0c3cf18e-fd4d-4ad7-92ad-099868059ca7,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"shooting",True,False,"2017-06-29 05:49:29.551619","2017-06-29 05:49:47.141135"
082ae9cc-e7f2-4d0f-beec-40096c9b6b06,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"turning-left",True,False,"2017-06-29 05:49:49.411709","2017-06-29 05:50:01.257196"
a477d501-cba4-4fb7-acbd-594439cbe501,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"dont-forget-shot",True,False,"2017-06-29 05:50:03.850883","2017-06-29 05:50:36.984082"
4518c07a-1611-4670-aece-a63431a2200a,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"stairs",True,False,"2017-06-29 05:50:41.068126","2017-06-29 05:51:56.439122"
9a1f0af6-d1b7-493e-ad86-e9808369f8c5,13bf8d02-f9f1-454a-8fd7-c710c93fa5de,"n",True,False,"2017-06-29 05:51:59.748501","2017-06-29 05:52:52.698422"
92bdb343-2390-416f-b745-a6cb25f27eb5,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"2diamonds-2meteorids",True,False,"2017-06-29 15:15:35.969310","2017-06-29 15:16:54.888654"
381f6c26-d22c-4e8c-8693-be93abe6940b,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"tunnel",True,False,"2017-06-29 15:16:58.412932","2017-06-29 15:17:56.447218"
a991cf91-becb-4311-8de8-3485bd31a8c3,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"n",True,False,"2017-06-29 15:17:59.921396","2017-06-29 15:19:29.438003"
994b80d0-43f2-40e4-9659-84cafa8ed173,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"steal-the-nose",True,False,"2017-06-29 15:19:34.341543","2017-06-29 15:21:15.799371"
8a0766f7-4b64-4473-a403-98ed7c5e18fa,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"stairs",True,False,"2017-06-29 15:21:18.820553","2017-06-29 15:22:57.631443"
dcdfb13b-8caa-4158-a941-1133f096c6ec,0998a589-93eb-4f0b-bb39-6c77550732eb,"dont-forget-shot",False,False,"2017-07-15 14:11:04.215011","2017-07-15 14:14:19.953368"
41c9958f-5bbb-4fd4-9cc6-76861a6eaad3,ed20a1d3-a4b1-4575-8b40-896d12af55fd,"one-step-forward",True,False,"2017-07-02 11:45:33.006098","2017-07-02 11:45:53.965275"
0bf8d68c-1b6b-44ce-8555-e9ce8095beed,a8a505f3-ad71-4068-b0c7-b472806274b6,"turning-right",True,False,"2017-07-13 05:43:40.919800","2017-07-13 05:43:58.338065"
dc7f5850-6079-40e3-bb45-054f2540183a,ed20a1d3-a4b1-4575-8b40-896d12af55fd,"diamond-on-right",False,False,"2017-07-02 11:45:58.008813","2017-07-02 11:45:58.008813"
40d475a8-b672-4ecc-ad72-ed939ff26ce9,bea235b7-bcff-4384-910d-706ba7e04ab6,"diamond-on-right",True,False,"2017-07-02 10:23:38.603381","2017-07-02 10:25:24.403660"
e889853a-ee4a-456a-9210-551903b62949,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"diagonal-lines",False,False,"2017-07-16 05:02:05.380678","2017-07-16 05:02:05.380678"
fb3ac5d9-8d10-4e28-8400-87412ada770f,35ced2e2-0922-4e08-8e6e-a23ded4de076,"turning-right-and-left",True,False,"2017-07-02 17:36:15.903685","2017-07-02 17:36:47.532836"
e594cdfb-d087-4dc8-91c9-e12f13d8e5b1,6e4cc72a-0331-444d-ba08-84d76fe747d2,"turning-left",True,False,"2017-07-02 11:45:18.522499","2017-07-02 11:46:16.517273"
1348bc24-389f-43c7-9707-09dd8488fbd0,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"yellow-is-not-red",True,False,"2017-06-29 15:23:00.357483","2017-06-29 15:24:33.211222"
48c1c2e4-324d-4770-bc05-22d909b510ed,bea235b7-bcff-4384-910d-706ba7e04ab6,"turning-left-and-right",True,False,"2017-07-02 10:25:31.598208","2017-07-02 10:25:53.372626"
fc768a56-336b-44d8-9719-91e4cb0feac0,79b016ea-65dc-4e45-a714-507b71088b33,"turning-right-and-left",True,False,"2017-07-15 09:29:11.124183","2017-07-15 09:29:23.757254"
fa8085fb-4676-4f4a-8489-152284390821,79b016ea-65dc-4e45-a714-507b71088b33,"shooting",True,False,"2017-07-11 14:12:37.354501","2017-07-11 14:13:05.301462"
87d0af8b-a157-4389-b5a1-fe0cfc503cd4,e702aecc-2f94-4587-9b5d-21ebc296333d,"turning-left",True,False,"2017-07-02 10:37:21.863775","2017-07-02 10:37:48.281657"
37b2272f-b9d4-40be-bf58-81de104b950d,35ced2e2-0922-4e08-8e6e-a23ded4de076,"shot",False,False,"2017-07-02 17:36:51.411408","2017-07-02 17:37:05.279691"
6c5c0155-b39e-4b9c-815f-1faf534f8d7e,6e4cc72a-0331-444d-ba08-84d76fe747d2,"three-steps-forward",True,False,"2017-07-02 11:46:26.519819","2017-07-02 11:46:38.675642"
12be3f4d-517c-46ac-90ed-ab7277356da5,fedfd3ec-87d0-4c66-95a6-cf384abdcff9,"three-steps-forward",True,False,"2017-07-02 10:48:19.754081","2017-07-02 10:48:51.349311"
f0ff50cb-ebe5-4ae5-986e-61f474c6b76d,a8a505f3-ad71-4068-b0c7-b472806274b6,"2diamonds-2meteorids",False,False,"2017-07-13 05:44:01.531598","2017-07-13 05:47:58.427447"
aab10149-60a6-4721-a7fe-fa784cb43d36,fedfd3ec-87d0-4c66-95a6-cf384abdcff9,"one-step-forward",True,False,"2017-07-02 10:48:57.155649","2017-07-02 10:49:04.731867"
5af9c461-3bf0-4745-b6a5-81b34842543c,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"zig-zag-plus",True,False,"2017-06-29 15:24:41.250994","2017-06-29 15:28:21.558488"
51815fd6-4c6c-424a-ac73-d2b3d029614c,6e4cc72a-0331-444d-ba08-84d76fe747d2,"turning-left-and-right",True,False,"2017-07-02 11:46:57.537730","2017-07-02 11:47:09.605810"
4b7f6829-154b-4ead-8315-3694a0bf4223,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"double-track",False,False,"2017-07-16 05:03:30.156012","2017-07-16 05:24:18.005623"
4de96bf4-7098-4850-bcc9-e5f54dae888f,79b016ea-65dc-4e45-a714-507b71088b33,"diamond-on-right",True,False,"2017-07-11 14:13:11.682283","2017-07-11 14:13:29.868450"
745c8943-2ed1-4aa5-a8fa-502dd6a1e56f,79b016ea-65dc-4e45-a714-507b71088b33,"turning-left-and-right",True,False,"2017-07-11 14:01:11.090186","2017-07-11 14:02:39.837261"
e0a58ebf-bd14-4ecc-87a3-e1d3e11a5941,35ced2e2-0922-4e08-8e6e-a23ded4de076,"six-diamonds",True,False,"2017-07-02 17:37:12.625778","2017-07-02 17:45:13.792257"
76e25f13-469d-45b8-bbe6-ee520531e9c8,35ced2e2-0922-4e08-8e6e-a23ded4de076,"ladder",False,False,"2017-07-02 17:45:24.384344","2017-07-02 17:45:24.384344"
3e23ebe4-8bab-4ea6-9a37-1c7587079cb4,84f4fe6b-def3-490c-b048-c77e53b592ca,"turning-left",False,False,"2017-07-04 10:51:08.822405","2017-07-04 10:51:23.806451"
158dee46-88b0-41e2-bc65-72c92825e301,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"direct-flight-ahead",True,False,"2017-07-16 05:36:17.497896","2017-07-16 05:36:56.945572"
15ab1315-d8db-46de-95ae-b341de19acce,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"stairs",True,False,"2017-07-16 05:32:32.788162","2017-07-16 05:34:12.281234"
b4f981e1-d2b4-4080-a43f-3dba0788116b,79b016ea-65dc-4e45-a714-507b71088b33,"three-steps-forward",True,False,"2017-07-15 09:29:28.526923","2017-07-15 09:29:39.267059"
ce5c56eb-c22a-48b6-a420-711aef6e9e6c,b16e1d21-4f59-48d6-9660-92c7d6fc2f56,"diamond-on-right",True,False,"2017-07-11 15:13:44.972019","2017-07-11 15:16:11.657870"
ca2c2fb9-5dcb-4f0c-9a0f-21f6ca08e5af,fedfd3ec-87d0-4c66-95a6-cf384abdcff9,"2diamonds-2meteorids",False,False,"2017-07-02 10:49:10.651362","2017-07-02 10:51:30.614333"
7ba372c9-3118-4ad3-b99b-c8a7dc48c257,e71e144d-e457-4167-993e-2913e3090839,"turning-left",False,False,"2017-07-11 17:05:10.289598","2017-07-11 17:05:10.289598"
119713d1-462e-487b-bd30-e6058d847b30,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"arrow",True,False,"2017-06-29 15:28:27.060297","2017-06-29 15:31:12.224414"
f73015be-e18b-47ad-a7a7-7a065f62cbf9,79b016ea-65dc-4e45-a714-507b71088b33,"turning-right",True,False,"2017-07-11 14:02:47.914180","2017-07-11 14:03:13.095473"
97c7a0de-c282-4266-9139-393153e70c5d,0998a589-93eb-4f0b-bb39-6c77550732eb,"one-step-forward",True,False,"2017-07-15 14:09:10.611973","2017-07-15 14:10:02.565586"
b62fa3bc-cd82-444e-ad9f-f306926019d0,6e4cc72a-0331-444d-ba08-84d76fe747d2,"tunnel",False,False,"2017-07-02 11:47:11.903374","2017-07-02 11:53:18.923218"
1436652d-3094-4089-bc33-d34d17310761,cd9d2166-d059-45e2-b38c-8a55f039507e,"turning-left",False,False,"2017-07-02 12:53:24.717145","2017-07-02 12:53:24.717145"
2eebee66-5e49-4ae4-bb18-630cc7a015b2,96d985aa-d6e4-4bbc-a13a-aabe5368d470,"turning-right",True,False,"2017-07-13 13:02:52.787201","2017-07-13 13:04:19.616492"
ae35ccba-e6dc-4514-84ba-253d6b979018,35d94a6e-0e98-4265-b700-05399c810622,"turning-right",True,False,"2017-07-02 10:57:45.066256","2017-07-02 10:58:44.925250"
3d7b9ced-553e-4438-bc34-25f2799cf342,d3a331c8-7458-4897-bb2f-6cc82d7a5907,"double-bend",True,False,"2017-06-29 15:31:14.995224","2017-06-29 15:32:17.462080"
d13c5d53-f1e4-4f77-a552-4c98831f295b,1d951d3e-b54c-4feb-bd66-d6f81b3b65b2,"two-bit-instructions",False,False,"2017-07-01 07:03:07.555144","2017-07-01 07:03:07.555144"
c4c7c879-7f0d-428d-992d-3c5edc25b665,afae647c-5701-4c06-b6ff-c4498dfaf31e,"diamond-on-right",False,False,"2017-07-02 06:08:05.016534","2017-07-02 06:08:05.016534"
2cd15ba8-06be-4c59-ab77-e9d19be9b701,afae647c-5701-4c06-b6ff-c4498dfaf31e,"turning-left",False,False,"2017-07-02 06:08:41.267099","2017-07-02 06:08:41.267099"
a5a40130-b77a-452e-abba-7f21ecc1d29b,96d985aa-d6e4-4bbc-a13a-aabe5368d470,"diamond-on-right",False,False,"2017-07-13 13:04:26.213566","2017-07-13 13:04:26.213566"
8ff48608-939e-491f-9816-484ff757f696,79b016ea-65dc-4e45-a714-507b71088b33,"2diamonds-2meteorids",True,False,"2017-07-11 14:13:36.174345","2017-07-11 14:16:15.510354"
702b5f4f-7068-4003-b4ef-373cbe089f2c,6094d86e-f6e1-4fe8-83b8-35ebfe8297c8,"wormhole-demo",True,False,"2017-07-07 01:23:47.745959","2017-07-07 01:26:51.572136"
d0918d84-e878-4f10-8b30-382043207771,a8a505f3-ad71-4068-b0c7-b472806274b6,"turning-right-and-left",True,False,"2017-07-13 05:41:31.892408","2017-07-13 05:42:54.059369"
171831f3-4ad0-4319-b569-c213e1874f2a,35ced2e2-0922-4e08-8e6e-a23ded4de076,"one-step-forward",True,False,"2017-07-02 17:35:14.602343","2017-07-02 17:36:07.406260"
4ba1c678-9eb1-4fcb-a4af-19eb8fafe194,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"n",True,False,"2017-07-16 05:34:30.096060","2017-07-16 05:35:30.914177"
21f027d5-6724-47ba-9e4e-d72c8547bfe4,b16e1d21-4f59-48d6-9660-92c7d6fc2f56,"three-steps-forward",True,False,"2017-07-11 15:11:35.364549","2017-07-11 15:13:28.080311"
76b0986a-069f-4792-9a0a-36c43c0c4b50,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"2diamonds-2meteorids",True,False,"2017-07-16 05:26:36.325264","2017-07-16 05:27:54.439499"
a692ca94-9cbf-4a6c-97a1-ecd92eed8972,79b016ea-65dc-4e45-a714-507b71088b33,"one-step-forward",True,False,"2017-07-14 07:43:18.701077","2017-07-14 07:43:26.272363"
8e926929-3830-4271-ae50-35168260eae9,79b016ea-65dc-4e45-a714-507b71088b33,"dont-forget-shot",True,False,"2017-07-11 14:03:16.557681","2017-07-11 14:05:18.249199"
e8e748ab-51fd-479b-84aa-45bf031ba3ae,6094d86e-f6e1-4fe8-83b8-35ebfe8297c8,"tunnel",False,False,"2017-07-07 01:27:18.765192","2017-07-07 01:29:32.287273"
72e525cb-d9ac-4d29-b925-a0371aa2d642,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"ladder",True,False,"2017-07-16 05:24:33.922617","2017-07-16 05:25:07.600548"
cb988d1a-4158-46ea-a732-4c2641604589,a8a505f3-ad71-4068-b0c7-b472806274b6,"diamond-on-right",True,False,"2017-07-13 05:43:02.668662","2017-07-13 05:43:36.386017"
b1d4ce99-a3dd-438a-ba00-c9a316f8bb12,79b016ea-65dc-4e45-a714-507b71088b33,"steal-the-nose",True,False,"2017-07-14 07:43:30.073137","2017-07-14 07:45:48.720323"
2d3ccc18-68b3-4db6-b559-a574318d7794,79b016ea-65dc-4e45-a714-507b71088b33,"find-the-path",False,False,"2017-07-14 07:46:16.800150","2017-07-14 07:46:16.800150"
d11f0982-cd6a-4f4a-841f-df56fae180f3,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"diamond-on-right",True,False,"2017-07-16 05:02:14.294479","2017-07-16 05:03:05.473337"
a9daa0bd-825b-4193-9ae7-9dbbfc454449,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"turning-right-and-left",False,False,"2017-07-16 05:03:11.617557","2017-07-16 05:03:11.617557"
d51dd600-3616-406a-851c-14c3abb3df34,79b016ea-65dc-4e45-a714-507b71088b33,"n",True,False,"2017-07-15 09:34:03.873183","2017-07-15 09:35:06.038204"
3184de92-9d44-4e97-ab71-fb69d4e1c3de,79b016ea-65dc-4e45-a714-507b71088b33,"turning-left",True,False,"2017-07-15 09:15:41.994706","2017-07-15 09:15:54.428497"
a74e3446-951b-464b-8ab3-79ffcf1e561a,0998a589-93eb-4f0b-bb39-6c77550732eb,"turning-left-and-right",True,False,"2017-07-15 14:10:07.833817","2017-07-15 14:10:59.003508"
97551624-2aed-4252-a60c-50b175b290bb,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"tunnel",True,False,"2017-07-16 05:25:14.384503","2017-07-16 05:26:31.341188"
e5ef86f7-d7f8-47ce-a04a-540e2153368b,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"clean-your-path",True,False,"2017-07-16 05:28:00.527376","2017-07-16 05:29:46.148980"
d7ac1d74-a3b2-4874-a977-db09f8a93c28,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"dont-forget-shot",True,False,"2017-07-16 05:35:33.282066","2017-07-16 05:36:13.583201"
3d31cf80-14b4-4081-8ca4-5ce0563058c7,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"turning-left",True,False,"2017-07-16 05:29:51.420605","2017-07-16 05:32:13.913559"
0621c216-0081-49d9-8818-b38719ff29b3,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"direction-change",True,False,"2017-07-16 05:38:27.460970","2017-07-16 08:51:28.267792"
b0d89df8-1800-4a5b-a57a-7b0885478ca3,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"collect-diamonds",True,False,"2017-07-16 08:51:42.504623","2017-07-16 08:53:46.600259"
645bc8fe-dc9f-4463-913f-84a849284730,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"zig-zag-plus",False,False,"2017-07-16 08:53:49.307067","2017-07-16 08:53:49.307067"
7873b6e0-6165-48e7-b084-1c2be78e1cfe,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"yellow-hint",True,False,"2017-07-16 05:37:24.139683","2017-07-16 05:37:58.840880"
3c392f4d-af90-48f4-8a9e-56b2eea25f82,b84a190d-9f9a-47e8-840e-1cb555c4e233,"turning-right",False,False,"2017-07-16 07:03:23.496282","2017-07-16 07:03:23.496282"
8eee25dc-36fd-4adc-9697-39d0c5ac0cf8,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"yellow-is-not-red",True,False,"2017-07-16 08:54:14.376644","2017-07-16 08:55:04.243468"
7c521aee-373f-426f-a866-afcfee227713,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"red-shooting",True,False,"2017-07-16 08:55:11.203249","2017-07-16 08:58:49.602054"
634da2c6-46c9-46a0-8dab-9cb1f904cf07,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"diamond-cross",False,False,"2017-07-16 08:58:53.422154","2017-07-16 08:58:53.422154"
dd40dcd2-37c8-4cec-b77d-4a0ca73c28c8,2d34ab55-7290-4c8d-a589-b1cee9f634dc,"turning-left",True,False,"2017-07-16 15:45:53.919196","2017-07-16 15:47:50.691793"
28050c5c-dd79-4878-ac9a-496c8e24d51e,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"double-track",False,False,"2017-07-16 18:13:45.687164","2017-07-16 18:17:08.479682"
ea08488d-bfa8-4cf0-88b6-194053d20a03,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"big-slalom",True,False,"2017-07-16 18:17:45.851496","2017-07-16 18:18:55.662600"
e1e202ea-937f-443c-beec-19c433c5055c,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"on-yellow-to-left",True,False,"2017-07-16 18:19:00.061826","2017-07-16 18:19:51.060394"
d19edeb0-5866-4d35-b400-c0f6648b2ada,e995fdb3-5fe0-4e22-8bf4-a4957004aa0f,"follow-colors",False,False,"2017-07-16 18:19:53.391580","2017-07-16 18:23:44.845629"
21ae0c8b-c9a0-4e38-a3da-04210fb8c511,5846cd0a-e4cb-4bd7-b2b2-b2b6661c8716,"ladder",True,False,"2017-07-20 09:55:51.797743","2017-07-20 09:57:56.966720"
74637173-2c92-4b31-aa44-fa30998ec5f8,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"collect-diamonds",False,False,"2017-07-16 18:50:30.461989","2017-07-16 18:51:35.806065"
261eb3f9-a7b3-415d-9db5-c55f43ded3d7,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"diamond-lines",False,False,"2017-07-16 18:55:15.189283","2017-07-17 03:28:57.021790"
fb2b797d-7854-40ff-8791-936f3896ea06,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"two-diamonds",True,False,"2017-07-17 03:49:23.879325","2017-07-17 03:59:44.067838"
407f8209-3287-41a0-b881-3d48d8328e4b,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"yellow-is-not-red",False,False,"2017-07-17 04:00:24.142570","2017-07-17 04:00:24.142570"
930546f6-856c-4f1d-9868-7ce5985b265d,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"on-yellow-to-left",False,False,"2017-07-17 04:01:03.154206","2017-07-17 04:01:03.154206"
aa2bde1a-bdb9-4bf5-bb82-59338f51911d,9ee71dbb-ea9a-4de4-8de4-ac49cb05695a,"follow-colors",False,False,"2017-07-17 04:01:13.890342","2017-07-17 04:01:13.890342"
ee012f5d-80dc-4c8f-b116-cfd88607b72c,9c8b2764-d2c7-409e-acf9-44752e9b6c5d,"three-steps-forward",True,False,"2017-07-20 16:26:59.733632","2017-07-20 16:27:40.023206"
aba381cd-9fce-4648-8fb7-4bff90b7afdc,af8092b4-d216-4378-aa41-721676f65ec1,"three-steps-forward",True,False,"2017-07-20 03:41:24.021807","2017-07-20 03:41:53.685446"
5f751a19-ec57-41bb-8d62-09783961b577,5846cd0a-e4cb-4bd7-b2b2-b2b6661c8716,"2diamonds-2meteorids",True,False,"2017-07-20 09:52:49.747524","2017-07-20 09:54:54.554885"
