user,game,step,time,correct,code,trace
3550,1,4,17,False,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3550,1,5,3,True,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3576,1,1,38,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3576,1,2,27,False,_FbLr2_1|_FbRbR_2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3576,1,3,17,False,_FbLr2_1|_FbRbRg2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3576,1,4,16,False,_FbLr2_1|_FbRbRr1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3576,1,5,11,False,_FbLr2_1|_FbRb2r1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3576,1,6,7,False,_FbLr2_1|_FbRg2r1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (7, 8), (9, 12)}"
3576,1,7,9,False,_FbLr2_1|_FbR_2r1||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3576,1,8,46,False,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3576,1,9,3,True,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3584,1,1,82,False,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3584,1,2,3,True,_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3606,1,1,33,False,gFgFgFgF_2|bL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
3606,1,2,16,False,gFgFgFgF_2|bLbF_1||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3606,1,3,28,False,gFgFgFgF_2|bLbFrF_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3606,1,4,74,False,gFg1bLbF_2|rR_FrF_1||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3655,1,1,97,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3655,1,2,98,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3655,1,3,3,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3656,1,1,63,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3656,1,2,16,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3656,1,3,2,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3657,1,1,108,False,_FbLr2|_FbRr1||||,"{(5, 7), (5, 8)}"
3657,1,2,27,False,_FbLr2_1|_FbRr1_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3657,1,3,80,False,rL_FbLr2_1|_FbRr1_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (8, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (9, 5), (7, 8), (9, 12)}"
3657,1,4,121,False,rL_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3657,1,5,2,True,rL_FbLr2_1|rR_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3659,1,1,44,False,bL_Fr2_1|bR_F_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3659,1,2,47,False,bL_Fr2_1|bRbF_F_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3659,1,3,24,False,bL_Fr2_1|bR_Fr1_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3659,1,4,15,False,bL_Fr2_1|bRr1_F_2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3659,1,5,37,False,bL_Fr2_1|bRrL_F_2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3659,1,6,13,False,bL_Fr2_1|bR_FrL_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3659,1,7,26,False,bL_Fr2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3659,1,8,3,True,bL_Fr2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3660,1,1,71,False,_2|_FbL_2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3660,1,2,73,False,_2rR_FbR_1|_FbLb2r2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3660,1,3,7,False,_2rR_FbR_1|_FbLb2g2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3660,1,4,72,False,_2|_FbLrRg2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
3660,1,5,13,False,_2_2_2|_FbLrRg2||||,"{(2, 7), (5, 9), (2, 6), (5, 10), (3, 12), (2, 9), (5, 11), (2, 8), (5, 12), (5, 7), (2, 11), (2, 10), (4, 12), (2, 12), (2, 5), (5, 8)}"
3660,1,6,6,False,_2_2_2_2_2|_FbLrRg2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3660,1,7,18,False,_2_2_2_2_2|_FbLb2g2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3660,1,8,14,False,_2|_FbLb2g2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3660,1,9,84,False,_2_R_FbR_1|_FbLb2g2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3660,1,10,63,False,_2rRrR_F_1|_FbLb2g2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3660,1,11,10,False,_2rR_F_F_1|_FbLb2g2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3660,1,12,8,False,_2rR_F_1|_FbLb2g2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3660,2,1,80,False,_FbLb1r2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3660,2,2,3,True,_FbLb1r2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3661,1,1,33,False,_FbLr2_1|_FbRr1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3661,1,2,20,False,_FbLr2_1|_FbRr1_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3661,1,3,246,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3661,1,4,17,False,_FbLr2_1|_R_F_F_1||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3661,1,5,23,False,_FbLr2_1|_R_F_1||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3661,2,1,45,False,_FbLrRr2_1|_F_R_2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (8, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
3661,2,2,5,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3661,2,3,2,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3662,1,1,133,False,_RrFgFbR_1|gFbLr2_1||||,"{(5, 7)}"
3662,1,2,26,False,_2rRgFbR_1|gFbLr2_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
3662,1,3,7,False,_2rRgFbR_1|gF_Lr2_1||||,"{(4, 7), (5, 7), (5, 8), (4, 8)}"
3662,1,4,82,False,gFbLrR_2_1|_FbR_F_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
3662,1,5,10,False,gFbLrRr2_1|_FbR_F_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
3662,1,6,13,False,gFbLbFr2_1|_FbR_F_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3662,1,7,26,False,gFbLbFr2_1|rRbR_F_1||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
3662,1,8,22,False,gFbLbFr2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3662,1,9,2,True,gFbLbFr2_1|rRbR_F_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
3667,1,1,94,False,_FbLr2_1|_FbR||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
3667,1,2,57,False,_FbLr2_1|_FbRr1_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
